,AreaNorm,PerimNorm,RazonEjes,Excentricidad,Solidez,Extension,CantDedos
10984,0.5579454445875919,5.133893897389388,0.4685582780197219,0.8834325894482232,0.6406885758998435,0.5286673553719008,2.0
10985,0.580006757281061,5.579529706099126,0.5637774890667097,0.825926717585547,0.6727425687044307,0.5071881606765327,3.0
10986,0.5893046896322882,5.312513716764624,0.4832273462919471,0.8754949067788131,0.6651982378854625,0.49105691056910566,2.0
10987,0.5814039629972347,6.045155081507006,0.6377368690236721,0.7702542994932801,0.6405228758169934,0.44657097288676234,4.0
10988,0.5624314161341009,5.635857186976871,0.5647887271247825,0.8252355383239187,0.6533370881441848,0.4678362573099415,3.0
10989,0.5578077598690524,6.323332452529482,0.7288191976131944,0.684706197715823,0.5844837106570955,0.3675347222222222,5.0
10990,0.5577585692581386,6.164346462312748,0.6754387043550099,0.7374161353396235,0.6288959323824617,0.40596760443307756,4.0
10991,0.6074412058457215,5.685604049273535,0.6090871457205801,0.7931033028035861,0.6839145106861643,0.45714285714285713,4.0
10992,0.6068668658620917,5.8078093523985315,0.5063873062612917,0.8623061498432171,0.6953363914373089,0.5423375074537865,3.0
10993,0.6234314238257226,5.597743512911082,0.5413516850219637,0.8407962613641194,0.7069749810462471,0.4604938271604938,4.0
10994,0.562431416134101,5.635857186976871,0.5647887271247823,0.8252355383239189,0.6533370881441848,0.4678362573099415,3.0
10995,0.7446575195558223,4.608310489280619,0.7049039243579,0.7093027967129639,0.9009771986970684,0.6953242835595776,0.0
10996,0.6260334180891856,5.38528820051115,0.5404862489177066,0.8413528479365046,0.713961407491487,0.4659259259259259,4.0
10997,0.5815431675978067,5.814636352929197,0.523604034186291,0.8519617452584602,0.6773006134969325,0.5018181818181818,3.0
10998,0.5978018322670402,5.428314447141568,0.4673279733291803,0.8840840261785308,0.6828371922087468,0.603638726445744,2.0
10999,0.6086469564025666,5.157896799640287,0.4236187914387976,0.905840559668164,0.6793013749535489,0.5514328808446456,2.0
11000,0.5923203689155899,6.26971356550286,0.5684883077706642,0.822691341833647,0.6740331491712708,0.4479804161566707,4.0
11001,0.5754429333375274,6.378777406716951,0.7132074053347626,0.7009530633185476,0.6102917076368404,0.4216485507246377,5.0
11002,0.5621849587205815,6.212976457016102,0.6521556296464921,0.7580851104726879,0.6419263456090651,0.42386831275720166,4.0
11003,0.7061097410891547,5.312787049349429,0.6999871163399262,0.7141554711392433,0.8434727503168568,0.6399038461538461,0.0
11004,0.5857800128163669,5.476221185085303,0.4730313277144912,0.8810456077869441,0.6882716049382716,0.4321705426356589,1.0
11005,0.6341684150520632,4.892518356573753,0.47423541061098823,0.8803980777595026,0.7110449981405726,0.575730201746462,2.0
11006,0.5565649689221964,6.362059012205474,0.7291263100893868,0.6843791521776765,0.5855555555555556,0.37060478199718705,5.0
11007,0.6022019612031733,5.205909012659853,0.4965722098590061,0.8679954149623967,0.6890362856028092,0.611919611919612,2.0
11008,0.6021376708516244,5.716202230375415,0.614655651692818,0.7887955564289629,0.6718806838850491,0.4422892720306513,4.0
11009,0.5854186133041794,5.6210132957726024,0.5229824111047753,0.852343474002726,0.6791108577942434,0.49958071278825994,3.0
11010,0.5419069762932027,5.684108217215636,0.5819248160283093,0.8132425889551151,0.6322927328556807,0.4451450189155107,3.0
11011,0.7608807339691629,4.112756597621851,0.7137507473223554,0.7003997934728272,0.9266802443991853,0.7,0.0
11012,0.5241673347604845,6.391805934154513,0.6887731594881084,0.7249769201628206,0.5589369909987141,0.34997316156736447,5.0
11013,0.6625710275144694,4.4808386682992785,0.45755604392782456,0.8891807840170179,0.8318899643402955,0.5368178829717292,1.0
11014,0.6474804436385783,4.663811654308319,0.4435599247026655,0.8962447172495722,0.7970411465557097,0.532591906085882,1.0
11015,0.6454411965586216,4.934913840737124,0.450467547617237,0.8927928026948426,0.7765814266487214,0.5161001788908766,1.0
11016,0.5481939785165857,6.111660609061082,0.6942524355531648,0.7197315858905309,0.6271802325581395,0.4123924816820643,4.0
11017,0.5709746671435482,4.798548469960772,0.5072792354318514,0.8617817457452184,0.7170483460559797,0.44058786741713574,1.0
11018,0.5905578461399541,6.075611106993217,0.5800955347338427,0.8145484458163659,0.6645986816595579,0.4289289289289289,4.0
11019,0.6544112422400223,4.54468643705519,0.4452550164929474,0.8954038029223828,0.7903743315508022,0.519690576652602,1.0
11020,0.582375243324359,5.796780054658374,0.5391630797993674,0.8422013852881394,0.6634468734112863,0.5158102766798419,3.0
11021,0.5349701038743283,6.259756073111062,0.7367620929848735,0.6761520674674808,0.5573560767590618,0.354633021299688,5.0
11022,0.6711303326275075,4.508546212420467,0.4847570389326111,0.8746488513713871,0.8300715990453461,0.5963648834019204,1.0
11023,0.6403246748903516,4.705749348291527,0.4314879922209624,0.9021186798692967,0.7878787878787878,0.5232198142414861,1.0
11024,0.7450893519595677,4.798481309999255,0.7412542101779452,0.671224400549824,0.8985915492957747,0.6543589743589744,0.0
11025,0.5131808240052705,6.435395485433436,0.7090400628716083,0.705168199256763,0.5428327280495621,0.34217613789388635,5.0
11026,0.6500499996415569,4.3883697131625405,0.42321079395067773,0.9060312488450037,0.7859614434008898,0.5321285140562249,1.0
11027,0.5819575677374504,6.0855141587054025,0.6190794724239223,0.7853283433210074,0.6571072319201995,0.4337448559670782,4.0
11028,0.573188553057068,5.920445105944751,0.5225725150948672,0.8525948430922068,0.6712877387553913,0.500919540229885,3.0
11029,0.543491738711272,6.344305089295907,0.7441879987848395,0.6679702257321172,0.5553549939831528,0.3524245895379916,5.0
11030,0.5472953460907917,5.552401778862633,0.5751770912039152,0.8180289198764327,0.6469534050179212,0.4552332912988651,3.0
11031,0.5630762291076302,5.610000125847711,0.5668435913964299,0.8238254322930296,0.6588061901252763,0.48359177785791563,3.0
11032,0.7280834174985772,4.858076391674093,0.72739354282982,0.6862205431561217,0.8717026378896883,0.6410934744268078,0.0
11033,0.5354923282247739,5.313047154886939,0.6320326692772209,0.774941742949953,0.6322424892703863,0.44538926681783825,3.0
11034,0.6148077013279742,5.853011913018518,0.5009673593093735,0.8654661777947149,0.6895695364238411,0.5384615384615384,3.0
11035,0.634538780123886,5.024517062124922,0.4221645809242347,0.9065192036648012,0.723535457348407,0.5510763209393347,2.0
11036,0.5563257612451227,5.975123391381134,0.6985580439245775,0.715553393722836,0.6222543352601156,0.41531635802469136,4.0
11037,0.5324092602700643,6.260989501706313,0.7072207889811063,0.7069927550073917,0.6037968441814595,0.39468170829975824,4.0
11038,0.575399081461826,6.266573888431365,0.7203535129598564,0.6936071051873632,0.6017945544554455,0.4028583264291632,5.0
11039,0.5436287974206481,6.08122536929946,0.6940796006520783,0.7198982622278315,0.6171085858585859,0.41201264488935724,4.0
11040,0.639337653647103,5.024442829645134,0.45143097595308707,0.8923060427622596,0.7679607318161535,0.5002906976744186,1.0
11041,0.5932463855790024,5.426050853287831,0.4864300187596684,0.8737195412999921,0.6689895470383276,0.5158768930141671,2.0
11042,0.6030899654119171,5.900681420372947,0.519347966185367,0.8545628648725164,0.6969436074042187,0.5484417344173442,3.0
11043,0.6396061126210801,4.815730574419029,0.47913796190445423,0.8777396045878559,0.8014220416455053,0.5323886639676113,1.0
11044,0.7217341770041122,4.92959902420586,0.8081610156259034,0.5889616055588923,0.8509803921568627,0.644235526966848,0.0
11045,0.6137893965141215,5.687870750558479,0.44876655467861415,0.893649024730563,0.6868374558303887,0.4758261933904529,2.0
11046,0.5900807986431188,5.565721518846705,0.5157465731039866,0.856741193320068,0.6854446668573063,0.5164835164835165,3.0
11047,0.558760878778054,6.209119126813264,0.7558183844923805,0.6547813143816248,0.5792106725958867,0.3675485008818342,5.0
11048,0.549553048617049,6.145659948042832,0.6991585954104548,0.7149666135307858,0.6200873362445415,0.41864750322461763,4.0
11049,0.5340003467092632,6.373001591803124,0.6819109921283929,0.731435163780407,0.5758846657929226,0.36616666666666664,5.0
11050,0.5611660616281804,6.09092575832604,0.6526724550874781,0.7576401958516219,0.6335365853658537,0.4175205947357846,4.0
11051,0.733663023199072,4.990611384351722,0.798432615467444,0.6020841789632216,0.8765352294764059,0.6569767441860465,0.0
11052,0.5544841312913482,6.310252114791976,0.7314817699336282,0.68186099775157,0.5838056680161944,0.36999657885733833,5.0
11053,0.7392168464999541,4.27082539044301,0.8360221228412066,0.5486957354673739,0.8927125506072875,0.7033492822966507,0.0
11054,0.6065713792943445,5.645993974560494,0.5028892889314373,0.8643508333298657,0.7008911274699728,0.5521978021978022,3.0
11055,0.5763756914712643,5.616035455093576,0.5401375718100933,0.8415767365600694,0.6726287262872629,0.4924603174603175,3.0
11056,0.5447595728481481,5.181813951551705,0.5824908059292782,0.8128372906110177,0.6310119276644863,0.5176767676767676,2.0
11057,0.5364763594261467,6.4084866956129884,0.7003243892801505,0.7138247332359564,0.5659668508287293,0.3466901313117639,5.0
11058,0.6099788570766621,5.744374625734169,0.5064803267100718,0.8622515170503667,0.7085318319618883,0.55420054200542,3.0
11059,0.5511144718253591,5.698734933719448,0.5720195117807997,0.8202400125219786,0.6401356993736952,0.4492673992673993,3.0
11060,0.5274938595138204,6.3629555390320345,0.7425938470722149,0.6697420236856038,0.5528775209050664,0.35262745098039217,5.0
11061,0.6161234451622444,5.149853711932459,0.4631415715478795,0.886284313696322,0.6974932249322493,0.5642641819676624,2.0
11062,0.7280543848012501,5.128782235743652,0.6494294844698113,0.7604218202427354,0.8780653950953679,0.66995841995842,0.0
11063,0.5892965991246432,6.085101256450558,0.7662079869739756,0.6425926553402925,0.6105401844532279,0.3908569500674764,5.0
11064,0.5642123936043718,5.608511437747646,0.5608684736171601,0.8279049192403419,0.6572601334017445,0.4854111405835544,3.0
11065,0.5730510263791821,5.164484536532374,0.46352745001679935,0.8860825599688348,0.6425894378194208,0.4823529411764706,2.0
11066,0.5427552552138203,5.1162123149162495,0.6226147030601258,0.7825285499797124,0.6366716867469879,0.5067425831585256,2.0
11067,0.5574914669517522,6.259423920763054,0.6556995258907533,0.7550219412352472,0.6304155614500442,0.4177734375,4.0
11068,0.6693316574366212,4.3867614133012625,0.4600893416956299,0.8878726246810867,0.8363095238095238,0.5625625625625625,1.0
11069,0.5242980053948868,6.394704327026038,0.722624780601931,0.6912404982782846,0.5533207626230882,0.3535475234270415,5.0
11070,0.737932557228691,4.330269155676476,0.7872421758152233,0.6166439463886054,0.8853989813242784,0.6898148148148148,0.0
11071,0.5606040957380265,6.077346087400398,0.6792341530509473,0.7339216343242393,0.6208582292232482,0.4303463855421687,4.0
11072,0.5753639737121992,6.175452471269521,0.6146052296914003,0.788834844334339,0.6555652936021035,0.43606684803731055,4.0
11073,0.5632485284987578,5.236097590556982,0.44999754356868193,0.8930297927741001,0.637466307277628,0.5564705882352942,2.0
11074,0.5938254120899746,5.838320971723355,0.518674239376162,0.8549719489009916,0.686289697908598,0.5351857444880701,3.0
11075,0.6347832742458788,5.190345190683895,0.4476107855515515,0.8942284857115227,0.7375183553597651,0.6219814241486068,2.0
11076,0.5887130045358183,4.682222434251717,0.43205294251961496,0.9018482438083151,0.6538800705467372,0.39191331923890066,1.0
11077,0.6209001122032395,4.682505050393939,0.4427465665390331,0.8966467965804025,0.7511618081960287,0.4756554307116105,1.0
11078,0.5367486638246072,6.29105021059409,0.7303281633380632,0.6830964601249602,0.6016166281755196,0.3980137509549274,4.0
11079,0.6609609373567684,4.448834142193215,0.4528523952030646,0.8915855024386878,0.7898152770843735,0.5139701104613386,1.0
11080,0.6359128896686188,4.900700637395345,0.47098215106003943,0.8821427398005712,0.7276234567901234,0.5679012345679012,2.0
11081,0.541032620285767,6.1636110635651145,0.7157497463595316,0.6983568576209919,0.6227902532250358,0.4041860465116279,4.0
